date,state,PRC,AVGT,MAXT,MINT
3/3/18,IL,0.00013645224171539964,41.22222222222222,49.73913043478261,28.4
3/4/18,IL,0.0001171875,43.44444444444444,52.089285714285715,30.37837837837838
3/5/18,IL,0.16699410609037327,41.666666666666664,50.00892857142857,32.796460176991154
3/6/18,IL,0.20890438247011953,37.55555555555556,42.898148148148145,30.165137614678898
3/7/18,IL,0.04012170385395538,32.888888888888886,40.4,26.830188679245282
3/8/18,IL,0.0018600000000000003,29.666666666666668,35.96190476190476,21.495238095238093
3/9/18,IL,3.968253968253968e-05,33.111111111111114,37.93457943925234,20.30841121495327
3/15/18,IL,3.929273084479372e-05,47.22222222222222,52.96363636363636,24.463636363636365
3/17/18,IL,0.20976047904191616,42.111111111111114,45.559633027522935,30.14814814814815
3/18/18,IL,0.016466942148760332,39.666666666666664,47.98198198198198,27.89189189189189
3/19/18,IL,0.009741035856573706,44.22222222222222,53.283185840707965,30.061946902654867
3/21/18,IL,0.002681451612903226,37.0,42.129629629629626,27.09090909090909
3/23/18,IL,0.005636363636363636,43.333333333333336,50.50909090909091,27.063636363636363
3/24/18,IL,0.3551302605210421,39.0,46.8018018018018,31.855855855855857
3/3/18,IN,0.002556179775280899,37.75,48.3013698630137,26.753424657534246
3/4/18,IN,0.0,39.375,48.4078947368421,27.38157894736842
3/5/18,IN,0.003829201101928375,38.625,47.164556962025316,30.050632911392405
3/6/18,IN,0.06267015706806284,40.5,47.151898734177216,29.78481012658228
3/7/18,IN,0.04914893617021278,33.375,45.25,28.85
3/8/18,IN,0.014508670520231212,29.0,34.986666666666665,23.575342465753426
3/9/18,IN,0.0011484593837535015,31.75,35.973684210526315,21.68
3/15/18,IN,8.982035928143712e-05,41.875,47.642857142857146,25.542857142857144
3/17/18,IN,0.15288515406162465,38.875,44.25974025974026,26.52
3/18/18,IN,0.01427710843373494,41.375,48.74324324324324,25.0
3/19/18,IN,0.009,44.625,56.473684210526315,29.342105263157894
3/21/18,IN,0.15008875739644972,34.375,42.276315789473685,26.63157894736842
3/23/18,IN,0.0007062146892655367,38.875,47.72,25.0
3/24/18,IN,0.14692528735632182,35.625,45.467532467532465,28.26923076923077
3/3/18,KS,0.00020737327188940092,55.625,67.97478991596638,33.865546218487395
3/4/18,KS,0.0002054794520547945,58.25,72.2542372881356,42.67226890756302
3/5/18,KS,0.0010845986984815619,48.125,67.4,37.63358778625954
3/6/18,KS,0.00022271714922048998,38.5,52.976190476190474,31.330708661417322
3/7/18,KS,0.00013513513513513514,34.0,47.09836065573771,20.333333333333332
3/8/18,KS,0.0,37.875,52.02479338842975,17.375
3/9/18,KS,0.0,47.25,58.9349593495935,22.121951219512194
3/15/18,KS,0.00025114155251141555,59.25,70.22131147540983,29.983606557377048
3/17/18,KS,0.009284116331096198,43.125,62.833333333333336,31.6
3/18/18,KS,0.015483870967741937,44.375,56.78048780487805,30.51219512195122
3/19/18,KS,0.7153857142857143,40.375,55.0703125,33.5859375
3/21/18,KS,0.00045351473922902497,43.125,52.97560975609756,26.447154471544714
3/23/18,KS,0.00013544018058690745,61.0,72.77777777777777,41.42063492063492
3/24/18,KS,0.00945578231292517,52.75,71.4396551724138,42.5948275862069
3/3/18,KY,0.0016049382716049384,40.53333333333333,52.13235294117647,28.3768115942029
3/4/18,KY,0.0017391304347826088,41.733333333333334,54.01449275362319,28.434782608695652
3/5/18,KY,0.00893491124260355,43.8,54.891891891891895,32.0
3/6/18,KY,0.054022988505747126,49.46666666666667,56.68493150684932,34.583333333333336
3/7/18,KY,0.03023952095808383,36.333333333333336,54.51428571428571,31.323529411764707
3/8/18,KY,0.010864197530864197,32.06666666666667,40.79710144927536,28.08695652173913
3/9/18,KY,0.009937500000000002,36.333333333333336,43.054054054054056,23.76388888888889
3/15/18,KY,0.004966442953020134,48.06666666666667,50.78260869565217,27.676470588235293
